person_id,arrest_id,filing_date,charge_degree,offense_category,arrest_date_event
40226,7962634,2015-09-11,felony,violent,2015-09-11
66832,7988420,2015-09-04,felony,violent,2015-09-04
66829,7988451,2015-09-04,felony,violent,2015-09-04
54289,6604040,2016-09-22,misdemeanor,violent,2016-09-22
55112,7011101,2016-05-26,felony,drug,2016-05-26
66832,3894432,2018-04-20,felony,violent,2018-04-20
65745,2904867,2018-10-05,felony,violent,2018-10-05
65834,2830864,2018-10-19,felony,property,2018-10-19
48080,3552281,2018-06-22,felony,property,2018-06-22
65745,3189335,2018-08-10,felony,property,2018-08-10
69085,3894540,2018-04-20,misdemeanor,drug,2018-04-20
48080,2505369,2018-12-20,misdemeanor,drug,2018-12-20
48080,2655976,2018-11-21,misdemeanor,property,2018-11-21
48080,2684185,2018-11-16,misdemeanor,drug,2018-11-16
320209,4396716,2018-02-02,misdemeanor,violent,2018-02-02
68213,2888867,2018-10-09,misdemeanor,other,2018-10-09
47754,1091409,2019-08-23,misdemeanor,other,2019-08-23
67939,1237009,2019-07-25,misdemeanor,property,2019-07-25
69474,1852105,2019-04-20,misdemeanor,other,2019-04-20
69058,1584433,2019-05-21,misdemeanor,other,2019-05-21
48211,2442185,2019-01-04,misdemeanor,violent,2019-01-04
13592,2370556,2019-01-18,felony,violent,2019-01-18
65316,630717,2019-11-22,felony,violent,2019-11-22
66046,1759898,2020-06-02,misdemeanor,other,2020-06-02
54200,5372584,2017-08-10,misdemeanor,property,2017-08-10
69058,5764715,2017-05-16,misdemeanor,violent,2017-05-16
68121,4707602,2017-12-01,misdemeanor,drug,2017-12-01
53703,5777365,2017-05-12,felony,violent,2017-05-12
69593,5778024,2017-05-12,felony,violent,2017-05-12
48080,4608381,2017-12-21,misdemeanor,property,2017-12-21
68785,5998529,2017-03-17,felony,violent,2017-03-17
68785,5998530,2017-03-17,felony,violent,2017-03-17
339988,13582211,2012-09-11,misdemeanor,property,2012-09-11
67939,13580851,2012-06-27,misdemeanor,property,2012-06-27
66832,13580900,2012-06-18,misdemeanor,drug,2012-06-18
40226,13581079,2012-05-29,misdemeanor,other,2012-05-29
46960,13581626,2012-03-16,misdemeanor,other,2012-03-16
55112,13582415,2012-08-22,misdemeanor,property,2012-08-22
65316,13582559,2012-08-06,misdemeanor,violent,2012-08-06
66832,13582607,2012-07-30,misdemeanor,drug,2012-07-30
66832,13632926,2012-07-25,misdemeanor,property,2012-07-25
243409,13647939,2012-02-14,misdemeanor,property,2012-02-14
66832,13649514,2012-12-16,misdemeanor,other,2012-12-16
46960,13656004,2012-04-20,misdemeanor,property,2012-04-20
55112,13657204,2012-01-13,misdemeanor,drug,2012-01-13
66832,13658253,2012-03-16,misdemeanor,property,2012-03-16
66829,13633121,2012-08-23,misdemeanor,violent,2012-08-23
65745,13654150,2012-10-22,misdemeanor,property,2012-10-22
55112,13657090,2012-02-24,misdemeanor,property,2012-02-24
46960,13658463,2012-02-24,felony,other,2012-02-24
67939,13658916,2012-03-10,misdemeanor,property,2012-03-10
339988,13659284,2012-01-26,misdemeanor,property,2012-01-26
66832,13659629,2012-03-25,misdemeanor,drug,2012-03-25
336042,11507826,2012-06-01,misdemeanor,property,2012-06-01
915957,11587820,2012-05-07,misdemeanor,drug,2012-05-07
48211,11019857,2012-11-20,misdemeanor,property,2012-11-20
55112,9977537,2013-11-22,misdemeanor,property,2013-11-22
336042,10238927,2013-08-22,misdemeanor,property,2013-08-22
25928,10695699,2013-03-18,misdemeanor,property,2013-03-18
358458,10770769,2013-02-20,misdemeanor,property,2013-02-20
339988,10857800,2013-01-19,misdemeanor,property,2013-01-19
230959,10537948,2013-05-13,misdemeanor,drug,2013-05-13
479529,8885615,2014-11-16,misdemeanor,violent,2014-11-16
442499,8886548,2014-11-15,misdemeanor,property,2014-11-15
336042,9107797,2014-09-01,misdemeanor,property,2014-09-01
339988,9428760,2014-05-24,misdemeanor,property,2014-05-24
339988,9428759,2014-05-24,misdemeanor,property,2014-05-24
339988,9430551,2014-05-23,misdemeanor,property,2014-05-23
336042,9454615,2014-05-15,misdemeanor,property,2014-05-15
15353,8816368,2014-12-10,misdemeanor,violent,2014-12-10
336042,9291522,2014-07-01,misdemeanor,other,2014-07-01
2143682,9332389,2014-06-18,felony,property,2014-06-18
336042,9571999,2014-04-04,misdemeanor,property,2014-04-04
339988,8839064,2014-12-02,misdemeanor,property,2014-12-02
2106053,8274183,2015-06-09,misdemeanor,property,2015-06-09
344444,8072732,2015-08-10,misdemeanor,property,2015-08-10
349867,8428976,2015-04-17,misdemeanor,drug,2015-04-17
40226,8118038,2015-07-27,misdemeanor,violent,2015-07-27
2106053,8167255,2015-07-12,misdemeanor,property,2015-07-12
339988,8061453,2015-08-13,misdemeanor,other,2015-08-13
320209,7764710,2015-11-12,misdemeanor,property,2015-11-12
2119515,7784903,2015-11-05,misdemeanor,other,2015-11-05
56452,7801944,2015-10-31,misdemeanor,property,2015-10-31
15353,7811938,2015-10-28,misdemeanor,property,2015-10-28
339988,8018657,2015-08-26,misdemeanor,property,2015-08-26
358458,8247591,2015-06-16,misdemeanor,other,2015-06-16
2106053,8379497,2015-05-04,misdemeanor,violent,2015-05-04
911946,6351797,2016-12-11,misdemeanor,violent,2016-12-11
2106053,6476446,2016-11-01,misdemeanor,property,2016-11-01
483280,7345291,2016-03-16,misdemeanor,property,2016-03-16
53703,6500631,2016-10-24,misdemeanor,violent,2016-10-24
2106053,6934708,2016-06-18,misdemeanor,violent,2016-06-18
2134683,6524956,2016-10-18,misdemeanor,drug,2016-10-18
320209,6555468,2016-10-08,misdemeanor,violent,2016-10-08
344444,6640139,2016-09-13,misdemeanor,property,2016-09-13
339988,7136699,2016-05-11,misdemeanor,property,2016-05-11
320631,6655456,2016-09-08,misdemeanor,drug,2016-09-08
15353,6319876,2016-12-19,misdemeanor,violent,2016-12-19
339988,6330750,2016-12-15,misdemeanor,property,2016-12-15
2143682,7234808,2016-04-14,misdemeanor,violent,2016-04-14
66829,6871709,2016-07-06,misdemeanor,violent,2016-07-06
2143682,7292363,2016-03-30,misdemeanor,violent,2016-03-30
63935,7527979,2016-01-27,misdemeanor,property,2016-01-27
320209,5520925,2017-07-11,misdemeanor,violent,2017-07-11
339988,5751489,2017-05-19,misdemeanor,property,2017-05-19
47004,5757564,2017-05-18,misdemeanor,violent,2017-05-18
2248903,5065069,2017-10-04,misdemeanor,property,2017-10-04
339988,5787038,2017-05-10,misdemeanor,property,2017-05-10
2202943,4763108,2017-11-23,misdemeanor,property,2017-11-23
2106053,5337389,2017-08-17,misdemeanor,violent,2017-08-17
339988,5673854,2017-06-06,misdemeanor,property,2017-06-06
358578,5692690,2017-06-01,misdemeanor,drug,2017-06-01
339988,5692673,2017-06-01,misdemeanor,property,2017-06-01
339988,5878755,2017-04-17,misdemeanor,property,2017-04-17
228162,5977063,2017-03-23,misdemeanor,property,2017-03-23
339988,6010030,2017-03-14,misdemeanor,property,2017-03-14
38602,6235576,2017-01-14,misdemeanor,drug,2017-01-14
320209,4507353,2018-01-15,misdemeanor,violent,2018-01-15
344219,2471357,2018-12-29,misdemeanor,violent,2018-12-29
324828,2494362,2018-12-24,misdemeanor,violent,2018-12-24
2154819,3013581,2018-09-16,misdemeanor,violent,2018-09-16
293396,2710557,2018-11-12,misdemeanor,violent,2018-11-12
66208,4339990,2018-02-13,misdemeanor,violent,2018-02-13
47754,3536436,2018-06-26,misdemeanor,drug,2018-06-26
48080,3552282,2018-06-22,misdemeanor,property,2018-06-22
909315,3741551,2018-05-18,misdemeanor,violent,2018-05-18
419322,3227956,2018-08-03,misdemeanor,violent,2018-08-03
336042,2016292,2019-03-22,misdemeanor,property,2019-03-22
336042,664155,2019-11-17,misdemeanor,property,2019-11-17
1023093,1991202,2019-03-27,misdemeanor,violent,2019-03-27
324828,2460174,2019-01-01,misdemeanor,violent,2019-01-01
47004,1901384,2019-04-11,misdemeanor,violent,2019-04-11
336042,2439034,2019-01-06,misdemeanor,property,2019-01-06
81979,709059,2019-11-07,misdemeanor,violent,2019-11-07
336042,2150639,2019-02-28,misdemeanor,property,2019-02-28
358458,2381982,2019-01-16,misdemeanor,drug,2019-01-16
358578,2424640,2019-01-08,misdemeanor,other,2019-01-08
344219,546125,2019-12-09,misdemeanor,violent,2019-12-09
55112,3350822,2020-07-05,misdemeanor,violent,2020-07-05
1256556,131673,2020-03-05,misdemeanor,violent,2020-03-05
320631,257568,2020-02-10,misdemeanor,property,2020-02-10
48080,3328752,2020-06-28,misdemeanor,violent,2020-06-28
49727,32666,2020-04-20,misdemeanor,violent,2020-04-20
55112,11490637,2012-06-07,misdemeanor,property,2012-06-07
336042,11099625,2012-10-20,misdemeanor,property,2012-10-20
82277,11099691,2012-10-20,misdemeanor,violent,2012-10-20
922002,9945628,2013-12-02,misdemeanor,other,2013-12-02
336042,10661824,2013-03-29,misdemeanor,other,2013-03-29
339988,10686162,2013-03-21,misdemeanor,property,2013-03-21
1256556,10366762,2013-07-11,felony,violent,2013-07-11
55112,10125691,2013-09-30,misdemeanor,property,2013-09-30
63935,9646149,2014-03-11,misdemeanor,property,2014-03-11
336042,9061817,2014-09-14,misdemeanor,property,2014-09-14
336042,9065112,2014-09-12,misdemeanor,other,2014-09-12
15353,9786572,2014-01-18,felony,property,2014-01-18
48528,9449507,2014-05-18,felony,violent,2014-05-18
2202943,9545427,2014-04-14,misdemeanor,other,2014-04-14
358458,8429041,2015-04-17,misdemeanor,other,2015-04-17
318135,7675597,2015-12-09,misdemeanor,other,2015-12-09
15353,7873773,2015-10-12,misdemeanor,property,2015-10-12
48211,8759388,2015-01-02,felony,violent,2015-01-02
474178,8326988,2015-05-21,misdemeanor,drug,2015-05-21
55112,8255836,2015-06-14,misdemeanor,violent,2015-06-14
997983,7587118,2016-01-07,felony,property,2016-01-07
2129116,6725485,2016-08-19,misdemeanor,violent,2016-08-19
358458,7351937,2016-03-14,misdemeanor,other,2016-03-14
339988,6506062,2016-10-23,misdemeanor,property,2016-10-23
2134220,6296913,2016-12-28,misdemeanor,property,2016-12-28
2108170,6624252,2016-09-18,misdemeanor,violent,2016-09-18
915957,6978025,2016-06-06,misdemeanor,property,2016-06-06
72764,6386332,2016-11-26,misdemeanor,property,2016-11-26
2106053,6397938,2016-11-21,felony,violent,2016-11-21
503269,7431877,2016-02-21,misdemeanor,property,2016-02-21
339988,6325168,2016-12-18,misdemeanor,property,2016-12-18
911946,6339294,2016-12-13,misdemeanor,violent,2016-12-13
339988,7055454,2016-05-14,felony,violent,2016-05-14
1134813,7158116,2016-05-05,misdemeanor,violent,2016-05-05
483280,7165449,2016-05-03,misdemeanor,property,2016-05-03
2143682,6860513,2016-07-10,felony,violent,2016-07-10
320960,7234710,2016-04-14,misdemeanor,property,2016-04-14
1023093,5086497,2017-10-01,misdemeanor,other,2017-10-01
2196821,5249584,2017-09-04,misdemeanor,other,2017-09-04
442499,5053285,2017-10-06,felony,property,2017-10-06
320631,6246163,2017-01-11,misdemeanor,property,2017-01-11
72764,6066618,2017-02-27,felony,property,2017-02-27
323098,6083154,2017-02-22,felony,property,2017-02-22
323098,5801993,2017-05-07,misdemeanor,property,2017-05-07
1023093,5087906,2017-09-30,misdemeanor,property,2017-09-30
2143682,5014497,2017-10-14,misdemeanor,property,2017-10-14
2119515,5919570,2017-04-06,felony,property,2017-04-06
320209,5178342,2017-09-14,misdemeanor,violent,2017-09-14
318135,5225243,2017-09-08,misdemeanor,other,2017-09-08
339988,5635049,2017-06-15,misdemeanor,other,2017-06-15
48080,5923554,2017-04-05,misdemeanor,property,2017-04-05
2119515,5927377,2017-04-04,misdemeanor,property,2017-04-04
2196821,5957332,2017-03-29,misdemeanor,violent,2017-03-29
339988,5709116,2017-05-28,misdemeanor,other,2017-05-28
360339,3371268,2018-07-25,misdemeanor,property,2018-07-25
48080,3685808,2018-05-29,felony,property,2018-05-29
344444,2710617,2018-11-12,misdemeanor,violent,2018-11-12
1343831,4548723,2018-01-07,misdemeanor,property,2018-01-07
2156291,2864966,2018-10-14,misdemeanor,property,2018-10-14
48080,3663909,2018-06-03,misdemeanor,drug,2018-06-03
351066,3991005,2018-04-05,felony,other,2018-04-05
48211,3250281,2018-07-30,misdemeanor,violent,2018-07-30
2156291,2986395,2018-09-20,misdemeanor,property,2018-09-20
47754,2868225,2018-10-12,misdemeanor,property,2018-10-12
2156291,3365244,2018-07-26,misdemeanor,violent,2018-07-26
69085,606583,2019-11-27,misdemeanor,drug,2019-11-27
2119515,1373232,2019-06-30,felony,violent,2019-06-30
51530,555470,2019-12-07,misdemeanor,violent,2019-12-07
55112,1572986,2019-05-23,misdemeanor,drug,2019-05-23
336042,1787777,2019-05-02,misdemeanor,other,2019-05-02
336042,2171437,2019-02-25,misdemeanor,property,2019-02-25
2119515,9395520,2020-12-04,misdemeanor,drug,2020-12-04
10237,11148449,2012-10-03,misdemeanor,violent,2012-10-03
51576,10662107,2013-03-29,misdemeanor,violent,2013-03-29
84823,10786563,2013-02-14,misdemeanor,property,2013-02-14
961194,10405276,2013-06-27,misdemeanor,property,2013-06-27
961194,8535673,2015-03-16,misdemeanor,property,2015-03-16
82604,8479149,2015-04-02,misdemeanor,violent,2015-04-02
49237,6341013,2016-12-13,misdemeanor,violent,2016-12-13
57158,3715828,2018-05-23,misdemeanor,violent,2018-05-23
379371,4186984,2018-03-13,misdemeanor,property,2018-03-13
56946,1531303,2019-05-30,misdemeanor,property,2019-05-30
51883,11163480,2012-09-27,felony,violent,2012-09-27
915957,11170778,2012-09-25,felony,drug,2012-09-25
343162,11472298,2012-06-13,misdemeanor,violent,2012-06-13
47273,11487611,2012-06-08,felony,drug,2012-06-08
57529,10960267,2012-12-10,felony,drug,2012-12-10
12751,11508200,2012-06-01,felony,drug,2012-06-01
47273,11537951,2012-05-24,felony,drug,2012-05-24
84410,11351084,2012-07-26,misdemeanor,other,2012-07-26
47273,10976123,2012-12-04,misdemeanor,drug,2012-12-04
15930,11388075,2012-07-12,misdemeanor,violent,2012-07-12
7833,11031715,2012-11-15,misdemeanor,violent,2012-11-15
51435,11050780,2012-11-08,felony,violent,2012-11-08
51530,11079859,2012-10-26,felony,violent,2012-10-26
908756,11091397,2012-10-23,misdemeanor,violent,2012-10-23
988101,11101826,2012-10-19,misdemeanor,property,2012-10-19
9003,11131916,2012-10-09,misdemeanor,violent,2012-10-09
51883,11131684,2012-10-09,felony,violent,2012-10-09
10237,11148450,2012-10-03,misdemeanor,drug,2012-10-03
60273,10140270,2013-09-25,misdemeanor,violent,2013-09-25
56452,10898510,2013-01-04,felony,violent,2013-01-04
9523,10006177,2013-11-14,felony,drug,2013-11-14
15930,10157180,2013-09-19,felony,drug,2013-09-19
56946,10222850,2013-08-28,felony,drug,2013-08-28
59578,10635769,2013-04-08,felony,drug,2013-04-08
57158,10291835,2013-08-06,misdemeanor,drug,2013-08-06
47273,10771404,2013-02-20,felony,violent,2013-02-20
57776,10706852,2013-03-14,felony,drug,2013-03-14
84823,10786562,2013-02-14,felony,property,2013-02-14
1788,10809517,2013-02-06,felony,violent,2013-02-06
1788,10853147,2013-01-22,felony,violent,2013-01-22
1788,10853148,2013-01-22,felony,property,2013-01-22
57158,10361762,2013-07-12,misdemeanor,drug,2013-07-12
1531743,10372870,2013-07-09,misdemeanor,drug,2013-07-09
51504,10084509,2013-10-17,felony,drug,2013-10-17
56410,9859130,2013-12-26,felony,violent,2013-12-26
911263,9864672,2013-12-23,felony,violent,2013-12-23
9523,10386581,2013-07-03,misdemeanor,violent,2013-07-03
57776,10391079,2013-07-02,felony,drug,2013-07-02
971940,10401409,2013-06-28,misdemeanor,drug,2013-06-28
57158,10119101,2013-10-04,felony,violent,2013-10-04
2003,10122626,2013-10-01,misdemeanor,drug,2013-10-01
83127,9650175,2014-03-10,misdemeanor,property,2014-03-10
49472,8878812,2014-11-18,misdemeanor,drug,2014-11-18
8089,9699722,2014-02-20,misdemeanor,other,2014-02-20
1518060,8933686,2014-10-29,felony,drug,2014-10-29
56946,9796768,2014-01-15,felony,drug,2014-01-15
8778,9800601,2014-01-14,felony,drug,2014-01-14
2326,9137058,2014-08-21,felony,property,2014-08-21
935128,9464316,2014-05-12,misdemeanor,violent,2014-05-12
49472,9003559,2014-10-03,misdemeanor,drug,2014-10-03
58583,9245055,2014-07-16,felony,drug,2014-07-16
961194,9500124,2014-04-29,misdemeanor,property,2014-04-29
59002,9552595,2014-04-11,felony,drug,2014-04-11
49237,9556075,2014-04-10,felony,violent,2014-04-10
47273,9559645,2014-04-09,misdemeanor,drug,2014-04-09
60332,9587969,2014-03-31,felony,violent,2014-03-31
4981,9369771,2014-06-05,misdemeanor,other,2014-06-05
10779,8821393,2014-12-09,felony,violent,2014-12-09
48211,8836089,2014-12-03,felony,property,2014-12-03
60273,9617642,2014-03-20,felony,violent,2014-03-20
81982,8853906,2014-11-25,felony,violent,2014-11-25
912191,8434410,2015-04-16,felony,property,2015-04-16
1543625,8475119,2015-04-03,misdemeanor,violent,2015-04-03
961194,8535674,2015-03-16,misdemeanor,property,2015-03-16
82604,8680414,2015-01-29,felony,drug,2015-01-29
912191,8092944,2015-08-04,misdemeanor,violent,2015-08-04
961194,7935283,2015-09-21,misdemeanor,property,2015-09-21
57265,8429758,2015-04-17,felony,violent,2015-04-17
56410,8174468,2015-07-09,misdemeanor,violent,2015-07-09
57265,8429759,2015-04-17,felony,drug,2015-04-17
13178,8560468,2015-03-09,felony,drug,2015-03-09
8089,8733080,2015-01-13,misdemeanor,property,2015-01-13
1119846,8736346,2015-01-12,felony,property,2015-01-12
5400,7789730,2015-11-04,misdemeanor,violent,2015-11-04
83874,7962941,2015-09-11,felony,property,2015-09-11
909864,7992738,2015-09-03,felony,drug,2015-09-03
10071,7654513,2015-12-14,felony,violent,2015-12-14
1788,8611552,2015-02-18,felony,violent,2015-02-18
49472,8379807,2015-05-04,felony,violent,2015-05-04
81423,6767985,2016-08-08,felony,violent,2016-08-08
80524,6886238,2016-07-05,felony,violent,2016-07-05
85246,6459173,2016-11-07,felony,property,2016-11-07
84199,7317316,2016-03-23,misdemeanor,violent,2016-03-23
9102,6472964,2016-11-02,felony,violent,2016-11-02
57158,6312363,2016-12-21,felony,drug,2016-12-21
9003,6497796,2016-10-25,felony,violent,2016-10-25
10071,6789611,2016-08-01,misdemeanor,violent,2016-08-01
82277,7373982,2016-03-08,felony,property,2016-03-08
2326,7373601,2016-03-08,felony,drug,2016-03-08
9044,6544629,2016-10-12,felony,violent,2016-10-12
15930,6568346,2016-10-04,misdemeanor,violent,2016-10-04
56410,6612187,2016-09-21,misdemeanor,violent,2016-09-21
911263,6978566,2016-06-06,felony,drug,2016-06-06
57529,7018381,2016-05-24,felony,violent,2016-05-24
51883,6320789,2016-12-19,misdemeanor,violent,2016-12-19
82486,6828479,2016-07-19,felony,violent,2016-07-19
1543625,6828868,2016-07-19,misdemeanor,violent,2016-07-19
1596644,6334878,2016-12-14,felony,property,2016-12-14
49237,6341012,2016-12-13,misdemeanor,violent,2016-12-13
49472,7147586,2016-05-09,felony,drug,2016-05-09
62147,7209813,2016-04-20,felony,violent,2016-04-20
9102,6869028,2016-07-07,misdemeanor,violent,2016-07-07
80524,6886237,2016-07-05,felony,violent,2016-07-05
80524,6886239,2016-07-05,felony,violent,2016-07-05
48528,7476118,2016-02-10,felony,violent,2016-02-10
1901,7528243,2016-01-27,felony,violent,2016-01-27
81979,7563264,2016-01-14,felony,violent,2016-01-14
909386,7568055,2016-01-13,misdemeanor,violent,2016-01-13
84410,5892654,2017-04-13,felony,drug,2017-04-13
247459,4660376,2017-12-11,felony,violent,2017-12-11
50867,5059273,2017-10-05,felony,violent,2017-10-05
8089,6062280,2017-02-28,felony,drug,2017-02-28
1557971,6079419,2017-02-23,misdemeanor,violent,2017-02-23
47273,6088780,2017-02-21,felony,drug,2017-02-21
84422,6104274,2017-02-16,felony,violent,2017-02-16
961819,5796914,2017-05-08,misdemeanor,violent,2017-05-08
13178,5152630,2017-09-19,misdemeanor,violent,2017-09-19
2335717,5487142,2017-07-18,felony,violent,2017-07-18
9102,4608599,2017-12-21,felony,property,2017-12-21
82486,4778522,2017-11-20,felony,other,2017-11-20
1256556,4684493,2017-12-06,misdemeanor,property,2017-12-06
50867,6146374,2017-02-07,felony,violent,2017-02-07
50867,6146375,2017-02-07,felony,violent,2017-02-07
84199,4829553,2017-11-13,felony,property,2017-11-13
